0.625043210040684,0.015151515151515152,0.42792792792792794,0.0,0.0,0.0726261526812212
0.45776052330683126,0.005808080808080808,0.0,0.7272727272727272,0.0,0.04004642736265972
0.6696093812322178,0.030303030303030304,0.3783783783783784,0.0909090909090909,0.6010101010101011,0.08701610453451813
0.49501422607493284,0.1919191919191919,0.7837837837837838,0.0,0.0,0.2975734200935422
0.6945515462546867,0.1919191919191919,0.0,0.27272727272727265,0.6010101010101011,0.01584447867802408
0.3419842050682055,0.24242424242424243,0.06756756756756757,1.0,0.19949494949494959,0.06068523524434785
0.4479751110165663,0.1919191919191919,0.0900900900900901,0.7272727272727272,0.19949494949494959,0.052836154925982697
0.4137793495891724,0.24242424242424243,0.7837837837837838,0.0,0.6010101010101011,0.27874066089073557
0.5272688595208341,0.030303030303030304,0.32882882882882886,0.7272727272727272,0.0,0.22179591329297682
0.9585449517377085,0.010101010101010102,0.5540540540540541,0.27272727272727265,1.0,0.5753863542705234
0.7130321482702688,0.04040404040404041,0.3783783783783784,0.0909090909090909,0.19949494949494959,0.09070077481332814
0.6311856835163668,0.05303030303030303,0.24324324324324326,0.4545454545454545,0.19949494949494959,0.0767033373097318
0.6892599781955485,0.05303030303030303,0.7837837837837838,0.0,0.6010101010101011,0.27874066089073557
0.7882309144574149,0.021717171717171718,0.30180180180180183,0.27272727272727265,0.6010101010101011,0.08297132776623754
0.7203180258994336,0.030303030303030304,0.1801801801801802,0.7272727272727272,0.19949494949494959,0.07476782957216556
0.5779775041880503,0.010101010101010102,0.0900900900900901,0.7272727272727272,1.0,0.04360629290313715
0.7256627755471053,0.010101010101010102,0.5045045045045045,0.0909090909090909,0.19949494949494959,0.25249029410443447
0.45613848485654296,0.0707070707070707,0.5675675675675675,0.4545454545454545,1.0,0.8259732382095981
0.3636025208072967,0.11616161616161616,0.5540540540540541,0.27272727272727265,0.6010101010101011,0.6278612305078357
0.6960406307336404,0.04040404040404041,0.42792792792792794,0.0,1.0,0.06560623091448535
0.49730103438189693,0.24242424242424243,0.14864864864864866,0.27272727272727265,0.0,0.036435881445014084
0.3391389900816339,0.30808080808080807,0.13513513513513514,1.0,1.0,0.06648072599398958
0.38543356290052394,0.0707070707070707,0.5540540540540541,0.27272727272727265,0.19949494949494959,0.6968744583965646
0.55420533411333,0.30808080808080807,0.42792792792792794,0.0,0.6010101010101011,0.06770688083343637
0.8468370250219377,0.14898989898989898,0.0,0.0,0.0,0.0006686706905966762
0.33844762943069134,0.24242424242424243,0.5540540540540541,0.27272727272727265,1.0,0.5753863542705234
0.7149998670460289,0.010101010101010102,0.32882882882882886,0.7272727272727272,0.0,0.22179591329297682
0.7350493259233654,0.05303030303030303,0.0,0.4545454545454545,0.19949494949494959,0.026412199228768772
0.8701305607998514,0.30808080808080807,0.0,0.0,0.6010101010101011,0.00020010129869673125
0.7949583854069725,0.14898989898989898,0.0,0.0,0.19949494949494959,0.0004789123260159021
0.7481319967027413,0.030303030303030304,0.6936936936936937,0.0909090909090909,1.0,0.4486457634359282
0.7210359773446436,0.09090909090909091,0.42792792792792794,0.0,0.0,0.0726261526812212
0.6599835137075543,0.0707070707070707,0.6936936936936937,0.0909090909090909,0.6010101010101011,0.4618433473678905
0.3909910389023322,0.021717171717171718,0.7027027027027027,0.27272727272727265,0.19949494949494959,0.9041106578109546
0.7277368574999334,0.030303030303030304,0.32882882882882886,0.7272727272727272,1.0,0.17306690302799396
0.3347515090275746,0.24242424242424243,0.1801801801801802,0.7272727272727272,0.0,0.08084723386329033
0.40048395245566004,0.14898989898989898,0.23873873873873874,0.7272727272727272,0.19949494949494959,0.09899236032962103
