0.03708493659709079,0.03716344710239215,0.25252525252525254,0.0,0.0,0.08080808080808081,0.2223911955977989,0.0,0.2222222222222222,0.8064516129032258,1.0,1.0,0.4314,0.8562856285628563,0.04777777777777778
0.8168465915681313,0.8165248723851466,0.3939393939393939,1.0,1.0,0.2727272727272727,0.10624312156078039,0.2222222222222222,0.1111111111111111,0.9354838709677419,1.0,0.0,0.4806,0.8473847384738474,0.4922222222222222
0.5771344983533517,0.5765188669802822,0.6363636363636364,1.0,1.0,0.5555555555555556,0.5804602301150575,0.3333333333333333,0.5555555555555556,0.6774193548387096,1.0,1.0,0.6998,0.27382738273827384,0.9544444444444444
0.5008458146129103,0.5006505855269743,0.3434343434343434,0.0,1.0,0.12121212121212122,0.5345772886443222,0.3333333333333333,0.1111111111111111,0.8064516129032258,1.0,1.0,0.7101,0.5818581858185818,0.8288888888888889
0.8506799963751159,0.8512160944850365,0.2828282828282828,0.0,0.0,0.0,0.48730365182591295,0.4444444444444444,0.7777777777777778,0.3548387096774194,1.0,0.0,0.7739,0.86008600860086,0.01888888888888889
0.49345454640397274,0.49313382043839454,0.1414141414141414,1.0,1.0,0.48484848484848486,0.428304152076038,0.8888888888888888,1.0,0.967741935483871,1.0,0.0,0.611,0.12021202120212021,0.24333333333333335
0.1357296195031166,0.13535181663497148,0.5656565656565656,1.0,0.0,0.2828282828282828,0.09469734867433717,0.4444444444444444,0.0,0.6129032258064516,0.0,1.0,0.2371,0.990999099909991,0.95
0.03648470397668967,0.03563206886197578,0.8383838383838383,1.0,1.0,0.7272727272727273,0.8812506253126563,0.8888888888888888,0.1111111111111111,0.41935483870967744,0.0,0.0,0.5011,0.7118711871187119,0.7933333333333333
0.5293851340960508,0.5287358622760484,0.6262626262626263,1.0,0.0,0.9696969696969697,0.8563581790895448,0.2222222222222222,0.8888888888888888,0.1935483870967742,1.0,0.0,0.0544,0.9575957595759576,0.4222222222222222
0.5788233365905205,0.5782203983585227,0.7373737373737373,1.0,1.0,0.5151515151515151,0.25577788894447223,0.7777777777777778,0.7777777777777778,0.16129032258064516,1.0,0.0,0.7881,0.8140814081408141,0.6788888888888889
0.08787285720220675,0.08726854168751877,0.8484848484848485,1.0,0.0,0.36363636363636365,0.9379989994997499,0.4444444444444444,1.0,0.25806451612903225,1.0,1.0,0.9287,0.49784978497849786,0.3511111111111111
0.5183773548103945,0.5176959263337003,0.42424242424242425,1.0,1.0,0.5454545454545454,0.9313956978489245,0.5555555555555556,0.0,0.9032258064516129,1.0,0.0,0.9444,0.9784978497849784,0.7366666666666667
